pair_id,pair_type,confidence,doc_a_id,doc_b_id,doc_id,folder_code,score,scenario_a,scenario_b,scenario,layout_a,layout_b,layout,items_a,items_b,ru_items,kk_items,mtime_delta_hours,earlier_mtime_doc,filename_lang_a,filename_lang_b,date_overlap,stem_similarity,kk_after_ru,relation,drift_score,source_language_hint
P406,separate_files,probable,a268c4f62099,1ca63137ead2,,776add7f,0.694,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,244.2,1ca63137ead2,ru,ru,1.0,0.12,,,,unknown
P407,separate_files,probable,a268c4f62099,4b2fc9523a42,,776add7f,0.714,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,243.9,4b2fc9523a42,ru,ru,1.0,0.18,,,,unknown
P408,separate_files,weak,a268c4f62099,d1d5025231bf,,776add7f,0.497,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2045.7,d1d5025231bf,ru,ru,1.0,0.25,,,,unknown
P409,separate_files,weak,a268c4f62099,abe6f9947fae,,776add7f,0.456,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2911.3,abe6f9947fae,ru,ru,1.0,0.22,,,,unknown
P410,separate_files,weak,a268c4f62099,0da38e112dae,,776add7f,0.496,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,3361.2,0da38e112dae,ru,ru,1.0,0.25,,,,unknown
P411,separate_files,weak,a268c4f62099,d44514213730,,776add7f,0.432,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2575.3,d44514213730,ru,ru,1.0,0.0,,,,unknown
P412,separate_files,probable,a268c4f62099,bc802c9e05da,,776add7f,0.686,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,244.0,bc802c9e05da,ru,ru,1.0,0.1,,,,unknown
P413,separate_files,weak,a268c4f62099,98b67b068044,,776add7f,0.408,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2402.0,98b67b068044,ru,ru,1.0,0.0,,,,unknown
P414,separate_files,high,a268c4f62099,e1340902c62f,,776add7f,0.804,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,0.2,a268c4f62099,ru,ru,1.0,0.5,,,,unknown
P415,separate_files,weak,a268c4f62099,e9220c5f12e9,,776add7f,0.518,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,4,,,2227.7,e9220c5f12e9,ru,ru,1.0,0.43,,,,unknown
P416,separate_files,probable,a268c4f62099,533ef2be85c6,,776add7f,0.711,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,243.6,533ef2be85c6,ru,ru,1.0,0.18,,,,unknown
P417,separate_files,weak,a268c4f62099,10a0a6d21c0e,,776add7f,0.436,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2260.1,10a0a6d21c0e,ru,ru,1.0,0.1,,,,unknown
P418,separate_files,probable,a268c4f62099,d07890a5782a,,776add7f,0.684,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,167.9,d07890a5782a,ru,ru,1.0,0.11,,,,unknown
P419,separate_files,probable,a268c4f62099,40162b1cfc11,,776add7f,0.553,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,0.5,a268c4f62099,ru,translation_marker,1.0,0.11,,,,ru_first
P420,separate_files,weak,a268c4f62099,f390e7283714,,776add7f,0.461,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2041.6,f390e7283714,ru,ru,1.0,0.12,,,,unknown
P421,separate_files,weak,a268c4f62099,c02cb48dad50,,776add7f,0.388,S_TRAVEL,S_ACCOUNTING,,kk_only_content,kk_only_content,,5,4,,,2228.5,c02cb48dad50,ru,ru,0.5,0.22,,,,unknown
P422,separate_files,weak,a268c4f62099,94cf1fec0db3,,776add7f,0.439,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,6,,,1005.4,94cf1fec0db3,ru,ru,1.0,0.11,,,,unknown
P423,separate_files,high,a268c4f62099,d3e7a06ab5e5,,776add7f,0.736,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,724.6,d3e7a06ab5e5,ru,ru,1.0,0.43,,,,unknown
P424,separate_files,probable,a268c4f62099,b4617c5b85dc,,776add7f,0.715,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,243.8,b4617c5b85dc,ru,ru,1.0,0.18,,,,unknown
P425,separate_files,weak,a268c4f62099,79093b1f4e79,,776add7f,0.43,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,4,,,2071.1,79093b1f4e79,ru,ru,0.5,0.38,,,,unknown
P426,separate_files,weak,a268c4f62099,5765fb78e037,,776add7f,0.472,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,724.6,5765fb78e037,ru,kk,1.0,0.0,,,,ru_first
P427,separate_files,probable,a268c4f62099,7157d3b5a9d4,,776add7f,0.715,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,244.5,7157d3b5a9d4,ru,ru,1.0,0.2,,,,unknown
P428,separate_files,probable,a268c4f62099,985c095290d0,,776add7f,0.692,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,244.7,985c095290d0,ru,ru,1.0,0.09,,,,unknown
P429,separate_files,probable,a268c4f62099,245e5f440df1,,776add7f,0.719,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1726.6,245e5f440df1,ru,ru,1.0,0.33,,,,unknown
P430,separate_files,probable,a268c4f62099,8743a2282b7a,,776add7f,0.651,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,918.9,8743a2282b7a,ru,ru,1.0,0.14,,,,unknown
P431,separate_files,high,a268c4f62099,178bc814788f,,776add7f,0.755,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,722.0,178bc814788f,ru,ru,1.0,0.43,,,,unknown
P432,separate_files,weak,a268c4f62099,d9d0e9127bc8,,mixed,0.469,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1001.0,d9d0e9127bc8,ru,ru,1.0,0.0,,,,unknown
P433,separate_files,weak,a268c4f62099,bebf22cde596,,mixed,0.495,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,2227.9,bebf22cde596,ru,ru,1.0,0.1,,,,unknown
P434,separate_files,weak,a268c4f62099,bf1815a098ea,,mixed,0.496,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1892.6,bf1815a098ea,ru,ru,1.0,0.11,,,,unknown
P435,separate_files,weak,f12ecc998794,374ed91605ce,,776add7f,0.438,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1726.0,f12ecc998794,ru,ru,1.0,0.1,,,,unknown
P436,separate_files,probable,f12ecc998794,24e3af34e643,,776add7f,0.69,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1004.3,f12ecc998794,ru,ru,1.0,0.25,,,,unknown
P437,separate_files,high,f12ecc998794,7af847a64db1,,776add7f,0.732,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,658.5,7af847a64db1,ru,ru,1.0,0.43,,,,unknown
P438,separate_files,probable,f12ecc998794,1ca63137ead2,,776add7f,0.651,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.3,f12ecc998794,ru,ru,1.0,0.12,,,,unknown
P439,separate_files,probable,f12ecc998794,4b2fc9523a42,,776add7f,0.675,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.6,f12ecc998794,ru,ru,1.0,0.18,,,,unknown
P440,separate_files,weak,f12ecc998794,d1d5025231bf,,776add7f,0.536,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,319.1,d1d5025231bf,ru,ru,1.0,0.25,,,,unknown
P441,separate_files,weak,f12ecc998794,abe6f9947fae,,776add7f,0.486,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1184.7,abe6f9947fae,ru,ru,1.0,0.38,,,,unknown
P442,separate_files,weak,f12ecc998794,0da38e112dae,,776add7f,0.482,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1634.7,0da38e112dae,ru,ru,1.0,0.25,,,,unknown
P443,separate_files,weak,f12ecc998794,d44514213730,,776add7f,0.48,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,848.7,d44514213730,ru,ru,1.0,0.25,,,,unknown
P444,separate_files,probable,f12ecc998794,bc802c9e05da,,776add7f,0.643,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.5,f12ecc998794,ru,ru,1.0,0.1,,,,unknown
P445,separate_files,weak,f12ecc998794,98b67b068044,,776add7f,0.433,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,675.4,98b67b068044,ru,ru,1.0,0.12,,,,unknown
P446,separate_files,weak,f12ecc998794,6bf94e291af4,,776add7f,0.404,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,503.0,6bf94e291af4,ru,ru,0.67,0.11,,,,unknown
P447,separate_files,probable,f12ecc998794,e1340902c62f,,776add7f,0.672,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1726.8,f12ecc998794,ru,ru,1.0,0.2,,,,unknown
P448,separate_files,weak,f12ecc998794,e9220c5f12e9,,776add7f,0.484,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,4,,,501.2,e9220c5f12e9,ru,ru,1.0,0.25,,,,unknown
P449,separate_files,probable,f12ecc998794,533ef2be85c6,,776add7f,0.648,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1483.0,f12ecc998794,ru,ru,1.0,0.08,,,,unknown
P450,separate_files,weak,f12ecc998794,10a0a6d21c0e,,776add7f,0.47,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,533.5,10a0a6d21c0e,ru,ru,1.0,0.22,,,,unknown
P451,separate_files,probable,f12ecc998794,d07890a5782a,,776add7f,0.636,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1558.6,f12ecc998794,ru,ru,1.0,0.11,,,,unknown
P452,separate_files,weak,f12ecc998794,40162b1cfc11,,776add7f,0.494,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1727.0,f12ecc998794,ru,translation_marker,1.0,0.11,,,,ru_first
P453,separate_files,weak,f12ecc998794,f390e7283714,,776add7f,0.499,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,315.0,f390e7283714,ru,ru,1.0,0.12,,,,unknown
P454,separate_files,weak,f12ecc998794,c02cb48dad50,,776add7f,0.404,S_TRAVEL,S_ACCOUNTING,,kk_only_content,kk_only_content,,5,4,,,501.9,c02cb48dad50,ru,ru,0.5,0.22,,,,unknown
P455,separate_files,weak,f12ecc998794,94cf1fec0db3,,776add7f,0.434,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,6,,,721.2,f12ecc998794,ru,ru,1.0,0.11,,,,unknown
P456,separate_files,probable,f12ecc998794,d3e7a06ab5e5,,776add7f,0.682,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1001.9,f12ecc998794,ru,ru,1.0,0.25,,,,unknown
P457,separate_files,probable,f12ecc998794,b4617c5b85dc,,776add7f,0.675,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.7,f12ecc998794,ru,ru,1.0,0.18,,,,unknown
P458,separate_files,weak,f12ecc998794,79093b1f4e79,,776add7f,0.416,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,4,,,344.6,79093b1f4e79,ru,ru,0.5,0.22,,,,unknown
P459,separate_files,weak,f12ecc998794,5765fb78e037,,776add7f,0.463,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1002.0,f12ecc998794,ru,kk,1.0,0.0,,,,ru_first
P460,separate_files,probable,f12ecc998794,7157d3b5a9d4,,776add7f,0.649,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1482.1,f12ecc998794,ru,ru,1.0,0.09,,,,unknown
P461,separate_files,probable,f12ecc998794,985c095290d0,,776add7f,0.649,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1481.9,f12ecc998794,ru,ru,1.0,0.0,,,,unknown
P462,separate_files,high,f12ecc998794,245e5f440df1,,776add7f,0.763,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,0.1,245e5f440df1,ru,ru,1.0,0.33,,,,unknown
P463,separate_files,probable,f12ecc998794,8743a2282b7a,,776add7f,0.646,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,807.6,f12ecc998794,ru,ru,1.0,0.14,,,,unknown
P464,separate_files,probable,f12ecc998794,178bc814788f,,776add7f,0.7,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,1004.5,f12ecc998794,ru,ru,1.0,0.25,,,,unknown
P465,separate_files,weak,f12ecc998794,d9d0e9127bc8,,mixed,0.487,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,725.5,f12ecc998794,ru,ru,1.0,0.11,,,,unknown
P466,separate_files,weak,f12ecc998794,bebf22cde596,,mixed,0.521,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,501.4,bebf22cde596,ru,ru,1.0,0.1,,,,unknown
P467,separate_files,weak,f12ecc998794,bf1815a098ea,,mixed,0.526,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,166.0,bf1815a098ea,ru,ru,1.0,0.11,,,,unknown
P468,separate_files,weak,374ed91605ce,24e3af34e643,,776add7f,0.415,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,721.8,24e3af34e643,ru,ru,1.0,0.0,,,,unknown
P469,separate_files,weak,374ed91605ce,7af847a64db1,,776add7f,0.447,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,2384.5,7af847a64db1,ru,ru,1.0,0.1,,,,unknown
P470,separate_files,weak,374ed91605ce,1ca63137ead2,,776add7f,0.455,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,243.7,1ca63137ead2,ru,ru,1.0,0.0,,,,unknown
P471,separate_files,weak,374ed91605ce,4b2fc9523a42,,776add7f,0.446,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,243.4,4b2fc9523a42,ru,ru,1.0,0.0,,,,unknown
P472,separate_files,probable,374ed91605ce,d1d5025231bf,,776add7f,0.617,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2045.2,d1d5025231bf,ru,ru,1.0,0.0,,,,unknown
P473,separate_files,probable,374ed91605ce,abe6f9947fae,,776add7f,0.628,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2910.8,abe6f9947fae,ru,ru,1.0,0.09,,,,unknown
P474,separate_files,probable,374ed91605ce,0da38e112dae,,776add7f,0.662,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,3360.7,0da38e112dae,ru,ru,1.0,0.1,,,,unknown
P475,separate_files,probable,374ed91605ce,d44514213730,,776add7f,0.659,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2574.8,d44514213730,ru,ru,1.0,0.1,,,,unknown
P476,separate_files,weak,374ed91605ce,bc802c9e05da,,776add7f,0.457,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,243.5,bc802c9e05da,ru,ru,1.0,0.0,,,,unknown
P477,separate_files,probable,374ed91605ce,98b67b068044,,776add7f,0.641,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2401.5,98b67b068044,ru,ru,1.0,0.11,,,,unknown
P478,separate_files,probable,374ed91605ce,6bf94e291af4,,776add7f,0.598,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2229.1,6bf94e291af4,ru,ru,0.67,0.0,,,,unknown
P479,separate_files,weak,374ed91605ce,e1340902c62f,,776add7f,0.481,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,0.7,374ed91605ce,ru,ru,1.0,0.08,,,,unknown
P480,separate_files,weak,374ed91605ce,e9220c5f12e9,,776add7f,0.409,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,4,,,2227.2,e9220c5f12e9,ru,ru,1.0,0.0,,,,unknown
P481,separate_files,weak,374ed91605ce,533ef2be85c6,,776add7f,0.443,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,243.1,533ef2be85c6,ru,ru,1.0,0.0,,,,unknown
P482,separate_files,probable,374ed91605ce,10a0a6d21c0e,,776add7f,0.639,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2259.6,10a0a6d21c0e,ru,ru,1.0,0.09,,,,unknown
P483,separate_files,weak,374ed91605ce,d07890a5782a,,776add7f,0.463,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,167.4,d07890a5782a,ru,ru,1.0,0.0,,,,unknown
P484,separate_files,high,374ed91605ce,40162b1cfc11,,776add7f,0.751,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,1.0,374ed91605ce,ru,translation_marker,1.0,0.1,,,,ru_first
P485,separate_files,probable,374ed91605ce,f390e7283714,,776add7f,0.65,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,2041.1,f390e7283714,ru,ru,1.0,0.11,,,,unknown
P486,separate_files,weak,374ed91605ce,94cf1fec0db3,,776add7f,0.409,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,6,,,1004.9,94cf1fec0db3,ru,ru,1.0,0.0,,,,unknown
P487,separate_files,weak,374ed91605ce,d3e7a06ab5e5,,776add7f,0.423,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,724.1,d3e7a06ab5e5,ru,ru,1.0,0.0,,,,unknown
P488,separate_files,weak,374ed91605ce,b4617c5b85dc,,776add7f,0.446,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,243.3,b4617c5b85dc,ru,ru,1.0,0.0,,,,unknown
P489,separate_files,probable,374ed91605ce,5765fb78e037,,776add7f,0.697,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,724.1,5765fb78e037,ru,kk,1.0,0.07,,,,ru_first
P490,separate_files,weak,374ed91605ce,7157d3b5a9d4,,776add7f,0.464,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,244.0,7157d3b5a9d4,ru,ru,1.0,0.08,,,,unknown
P491,separate_files,weak,374ed91605ce,985c095290d0,,776add7f,0.468,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,244.2,985c095290d0,ru,ru,1.0,0.08,,,,unknown
P492,separate_files,weak,374ed91605ce,245e5f440df1,,776add7f,0.434,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,1726.1,245e5f440df1,ru,ru,1.0,0.08,,,,unknown
P493,separate_files,weak,374ed91605ce,8743a2282b7a,,776add7f,0.405,S_TRAVEL,S_TRAVEL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,918.4,8743a2282b7a,ru,ru,1.0,0.0,,,,unknown
P494,separate_files,weak,374ed91605ce,178bc814788f,,776add7f,0.42,S_TRAVEL,S_CLINICAL,,bilingual_ru_after_kk,kk_only_content,,10,5,,,721.5,178bc814788f,ru,ru,1.0,0.0,,,,unknown
P495,separate_files,weak,374ed91605ce,8270f1e6031f,,mixed,0.494,S_TRAVEL,S_TRAINING,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,339.0,8270f1e6031f,ru,ru,1.0,0.0,,,,unknown
P496,separate_files,weak,374ed91605ce,6f34a6dde40b,,mixed,0.462,S_TRAVEL,S_DISCIPLINE,,bilingual_ru_after_kk,bilingual_ru_after_kk,,10,10,,,117.2,374ed91605ce,ru,translation_marker,0.33,0.1,,,,ru_first
P497,separate_files,probable,24e3af34e643,7af847a64db1,,776add7f,0.685,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1662.7,7af847a64db1,ru,ru,1.0,0.25,,,,unknown
P498,separate_files,probable,24e3af34e643,1ca63137ead2,,776add7f,0.67,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,478.1,24e3af34e643,ru,ru,1.0,0.12,,,,unknown
P499,separate_files,probable,24e3af34e643,4b2fc9523a42,,776add7f,0.72,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,478.4,24e3af34e643,ru,ru,1.0,0.3,,,,unknown
P500,separate_files,weak,24e3af34e643,d1d5025231bf,,776add7f,0.535,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1323.4,d1d5025231bf,ru,ru,1.0,0.43,,,,unknown
P501,separate_files,weak,24e3af34e643,abe6f9947fae,,776add7f,0.418,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2189.0,abe6f9947fae,ru,ru,1.0,0.1,,,,unknown
P502,separate_files,weak,24e3af34e643,0da38e112dae,,776add7f,0.449,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2638.9,0da38e112dae,ru,ru,1.0,0.11,,,,unknown
P503,separate_files,weak,24e3af34e643,d44514213730,,776add7f,0.419,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1853.0,d44514213730,ru,ru,1.0,0.0,,,,unknown
P504,separate_files,probable,24e3af34e643,bc802c9e05da,,776add7f,0.662,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,478.3,24e3af34e643,ru,ru,1.0,0.1,,,,unknown
P505,separate_files,weak,24e3af34e643,98b67b068044,,776add7f,0.432,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1679.7,98b67b068044,ru,ru,1.0,0.12,,,,unknown
P506,separate_files,probable,24e3af34e643,e1340902c62f,,776add7f,0.707,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,722.5,24e3af34e643,ru,ru,1.0,0.33,,,,unknown
P507,separate_files,weak,24e3af34e643,e9220c5f12e9,,776add7f,0.515,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,4,,,1505.4,e9220c5f12e9,ru,ru,1.0,0.43,,,,unknown
P508,separate_files,probable,24e3af34e643,533ef2be85c6,,776add7f,0.662,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,478.7,24e3af34e643,ru,ru,1.0,0.08,,,,unknown
P509,separate_files,weak,24e3af34e643,10a0a6d21c0e,,776add7f,0.429,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1537.8,10a0a6d21c0e,ru,ru,1.0,0.1,,,,unknown
P510,separate_files,probable,24e3af34e643,d07890a5782a,,776add7f,0.65,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,554.4,24e3af34e643,ru,ru,1.0,0.11,,,,unknown
P511,separate_files,weak,24e3af34e643,40162b1cfc11,,776add7f,0.468,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,722.8,24e3af34e643,ru,translation_marker,1.0,0.0,,,,ru_first
P512,separate_files,weak,24e3af34e643,f390e7283714,,776add7f,0.422,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,1319.3,f390e7283714,ru,ru,1.0,0.0,,,,unknown
P513,separate_files,weak,24e3af34e643,94cf1fec0db3,,776add7f,0.467,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,6,,,283.1,94cf1fec0db3,ru,ru,1.0,0.11,,,,unknown
P514,separate_files,high,24e3af34e643,d3e7a06ab5e5,,776add7f,0.734,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,2.3,d3e7a06ab5e5,ru,ru,1.0,0.25,,,,unknown
P515,separate_files,probable,24e3af34e643,b4617c5b85dc,,776add7f,0.691,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,478.5,24e3af34e643,ru,ru,1.0,0.18,,,,unknown
P516,separate_files,weak,24e3af34e643,79093b1f4e79,,776add7f,0.427,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,4,,,1348.8,79093b1f4e79,ru,ru,0.5,0.38,,,,unknown
P517,separate_files,weak,24e3af34e643,5765fb78e037,,776add7f,0.515,S_TRAVEL,S_TRAVEL,,kk_only_content,bilingual_ru_after_kk,,5,10,,,2.3,5765fb78e037,ru,kk,1.0,0.0,,,,ru_first
P518,separate_files,probable,24e3af34e643,7157d3b5a9d4,,776add7f,0.664,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,477.8,24e3af34e643,ru,ru,1.0,0.09,,,,unknown
P519,separate_files,probable,24e3af34e643,985c095290d0,,776add7f,0.646,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,477.6,24e3af34e643,ru,ru,1.0,0.0,,,,unknown
P520,separate_files,probable,24e3af34e643,245e5f440df1,,776add7f,0.678,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,1004.3,245e5f440df1,ru,ru,1.0,0.2,,,,unknown
P521,separate_files,probable,24e3af34e643,8743a2282b7a,,776add7f,0.684,S_TRAVEL,S_TRAVEL,,kk_only_content,kk_only_content,,5,5,,,196.6,8743a2282b7a,ru,ru,1.0,0.14,,,,unknown
P522,separate_files,high,24e3af34e643,178bc814788f,,776add7f,0.747,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,0.3,24e3af34e643,ru,ru,1.0,0.25,,,,unknown
P523,separate_files,weak,24e3af34e643,d9d0e9127bc8,,mixed,0.492,S_TRAVEL,S_CLINICAL,,kk_only_content,kk_only_content,,5,5,,,278.7,d9d0e9127bc8,ru,ru,1.0,0.0,,,,unknown
P524,separate_files,weak,24e3af34e643,bebf22cde596,,mixed,0.488,S_TRAVEL,S_TRAINING,,kk_only_content,kk_only_content,,5,5,,,1505.6,bebf22cde596,ru,ru,1.0,0.1,,,,unknown
